payroll_id,employee_id,pay_period,gross_pay,deductions,net_pay,overtime_hours,first_name,last_name,ssn,email,department_id,hire_date,salary,is_active,dept_id,dept_name,salary_monthly,net_pay_ratio,deduction_ratio,overtime_ratio,gross_vs_salary,anomaly_score,anomaly_decision
110,110,2026-02-28,4906.92,849.42,4057.49,0,Todd,Kennedy,893-91-9869,joneswendy@example.net,2.0,2021-08-28,58883,True,2.0,Engineering,4906.916666666667,0.8268914104978276,0.1731065515639138,0.0,1.0000006793132143,0,0.19280287291558923
111,111,2026-02-28,2723.45,436.87,2286.58,5,Elizabeth,Ross,610-39-8926,qwalker@example.org,2.0,2022-05-28,31218,True,2.0,Engineering,2601.5,0.8395894912702638,0.1604105087297362,0.03125,1.0468768018450894,1,-0.03483436945778051
112,112,2026-02-28,4966.83,1142.33,3824.5,0,James,Shepherd,251-58-8165,adamstyler@example.net,5.0,2023-02-10,59602,True,5.0,Operations,4966.833333333333,0.7700082346285256,0.22999176537147434,0.0,0.9999993288815812,0,0.19239900797087262
113,113,2026-02-28,5313.15,923.52,4389.63,5,Colin,Smith,386-37-6803,melissa25@example.net,4.0,2023-03-10,60903,True,4.0,Finance,5075.25,0.8261822082945146,0.17381779170548545,0.03125,1.0468745382000886,0,0.10438542523563643
114,114,2026-02-28,8079.0,1292.19,6786.81,0,Gary,Lawson,384-47-9161,parsonsshannon@example.com,1.0,2021-10-13,96948,True,1.0,Sales,8079.0,0.8400556999628668,0.1599443000371333,0.0,1.0,0,0.05878873334908252
115,115,2026-02-28,5428.8,1029.94,4398.86,15,Jillian,Williams,422-97-8803,yhamilton@example.net,1.0,2024-05-15,57114,True,1.0,Sales,4759.5,0.8102821986442675,0.1897178013557324,0.09375,1.1406240151276394,0,0.08556701304969472
116,116,2026-02-28,5376.92,1165.76,4211.16,0,Kevin,Carter,062-02-1790,kristy14@example.net,1.0,2024-05-21,64523,True,1.0,Sales,5376.916666666667,0.783191864487476,0.2168081355125239,0.0,1.000000619933977,0,0.2122356877396498
117,117,2026-02-28,5188.92,1243.44,3945.48,5,Christopher,Carey,832-42-7188,cjackson@example.net,2.0,2024-09-28,59479,True,2.0,Engineering,4956.583333333333,0.7603663190027983,0.23963368099720173,0.03125,1.0468743590174685,0,0.1020153792463856
118,118,2026-02-28,3539.08,535.46,3003.62,0,Robert,Moore,425-49-5809,igardner@example.com,2.0,2024-08-05,42469,True,2.0,Engineering,3539.0833333333335,0.848700792296303,0.151299207703697,0.0,0.999999058136523,0,0.09229418891799168
119,119,2026-02-28,6428.5,1097.91,5330.59,0,Sarah,Davis,244-25-1457,judith33@example.org,4.0,2023-03-01,77142,True,4.0,Finance,6428.5,0.8292121023566928,0.17078789764330715,0.0,1.0,0,0.14658887699324247
120,120,2026-02-28,5939.83,906.73,5033.1,0,Rebecca,Mckenzie,135-51-1986,bridgetmaynard@example.net,5.0,2021-08-09,71278,True,5.0,Operations,5939.833333333333,0.847347483008773,0.15265251699122703,0.0,0.9999994388170264,0,0.1301399815612055
121,121,2026-02-28,5988.75,1006.97,4981.78,0,Mia,Brooks,691-36-2875,woodwardmichael@example.org,1.0,2025-02-16,71865,True,1.0,Sales,5988.75,0.8318563974118138,0.1681436025881862,0.0,1.0,0,0.16886714690796656
122,122,2026-02-28,4587.61,807.15,3780.45,20,Lori,Kennedy,304-78-4111,rkelley@example.org,4.0,2024-01-23,46359,True,4.0,Finance,3863.25,0.8240565348841772,0.17594128533157788,0.125,1.1875001617808838,1,-0.0011264434363366105
123,123,2026-02-28,6753.42,1269.43,5483.98,0,Holly,Wood,608-12-1710,thomas42@example.org,4.0,2023-11-16,81041,True,4.0,Finance,6753.416666666667,0.8120300529213346,0.187968466347421,0.0,1.000000493577325,0,0.14331477114123586
124,124,2026-02-28,3247.67,678.86,2568.81,0,Benjamin,Lopez,694-11-7807,kingdevin@example.org,5.0,2022-06-12,38972,True,5.0,Operations,3247.6666666666665,0.7909701416707978,0.20902985832920218,0.0,1.0000010263779124,0,0.1692008824660151
125,125,2026-02-28,5733.5,1013.72,4719.78,0,Shane,Clark,434-88-6913,ogarrett@example.org,4.0,2025-10-02,68802,True,4.0,Finance,5733.5,0.8231935118165169,0.17680648818348305,0.0,1.0,0,0.19246223320729172
126,126,2026-02-28,8826.16,1583.82,7242.33,15,Joan,Bailey,881-91-0815,holly83@example.com,5.0,2022-10-28,92856,True,5.0,Operations,7738.0,0.8205527658687357,0.17944610113571474,0.09375,1.1406254846213493,1,-0.04896440525668311
127,127,2026-02-28,3761.75,921.05,2840.7,0,Jeremy,Wade,327-43-8139,johnny13@example.org,3.0,2025-03-28,45141,True,3.0,HR,3761.75,0.7551538512660331,0.2448461487339669,0.0,1.0,0,0.14542065053657172
128,128,2026-02-28,4292.08,971.56,3320.52,0,Susan,Rhodes,313-85-0349,emily39@example.com,5.0,2025-04-27,51505,True,5.0,Operations,4292.083333333333,0.7736388883711394,0.22636111162886058,0.0,0.9999992233763713,0,0.19200985309428703
129,129,2026-02-28,5124.5,840.48,4284.02,0,Matthew,Rojas,050-17-1885,millermarissa@example.org,1.0,2022-03-19,61494,True,1.0,Sales,5124.5,0.8359879012586595,0.16401209874134062,0.0,1.0,0,0.19187899907389883
130,130,2026-02-28,4370.58,1035.16,3335.42,0,Mary,Graham,851-47-3076,elizabethelliott@example.org,1.0,2022-01-11,52447,True,1.0,Sales,4370.583333333333,0.7631527165730865,0.2368472834269136,0.0,0.9999992373252998,0,0.17771356414795358
131,131,2026-02-28,3635.73,643.04,2992.69,20,Jonathan,White,633-91-9711,penasamuel@example.org,5.0,2024-05-02,36740,True,5.0,Operations,3061.6666666666665,0.8231331809567818,0.17686681904321827,0.125,1.1875002721829069,1,-0.040590328751219706
132,132,2026-02-28,5085.67,1038.31,4047.36,0,Tyler,Morris,722-21-2657,xdickson@example.org,3.0,2025-11-03,61028,True,3.0,HR,5085.666666666667,0.7958361435169801,0.20416385648301993,0.0,1.0000006554368486,0,0.2029500377535141
133,133,2026-02-28,3672.08,783.43,2888.65,0,Elizabeth,Carroll,135-44-5645,charlesbird@example.net,3.0,2022-08-26,44065,True,3.0,HR,3672.0833333333335,0.7866522515849328,0.2133477484150672,0.0,0.999999092250085,0,0.1788234700363065
134,134,2026-02-28,5591.92,983.0,4608.92,0,Kimberly,Rice,887-19-6732,lauren65@example.net,1.0,2025-09-12,67103,True,1.0,Sales,5591.916666666667,0.8242106467903689,0.17578935320963104,0.0,1.000000596098535,0,0.18902347756322618
135,135,2026-02-28,3850.67,631.26,3219.41,0,Thomas,Sanchez,046-75-6892,harveysteven@example.net,3.0,2025-10-20,46208,True,3.0,HR,3850.6666666666665,0.8360648926031053,0.16393510739689457,0.0,1.0000008656509696,0,0.15928514407850614
136,136,2026-02-28,7912.99,1402.43,6510.57,15,Kimberly,Weaver,615-65-4980,debra15@example.com,4.0,2021-06-17,83249,True,4.0,Finance,6937.416666666667,0.8227699011372439,0.1772313626075605,0.09375,1.1406248723708392,0,0.0010646885516034654
137,137,2026-02-28,4020.92,970.77,3050.15,0,Luis,Ortiz,078-21-4763,heidi71@example.com,2.0,2023-01-21,48251,True,2.0,Engineering,4020.9166666666665,0.758570177969221,0.241429822030779,0.0,1.0000008289983628,0,0.15705962472986923
138,138,2026-02-28,4597.42,954.66,3642.76,0,Kristen,Spencer,633-34-2155,david93@example.org,4.0,2023-06-14,55169,True,4.0,Finance,4597.416666666667,0.7923487521261926,0.20765124787380748,0.0,1.0000007250448621,0,0.19959077670998027
139,139,2026-02-28,6016.83,1067.42,4949.41,0,Jasmin,Hernandez,807-87-4658,amycabrera@example.com,1.0,2023-07-07,72202,True,1.0,Sales,6016.833333333333,0.8225942896841028,0.17740571031589725,0.0,0.9999994459987258,0,0.16935712031941869
140,140,2026-02-28,3461.42,711.04,2750.38,0,Ruben,Becker,772-25-3673,gmiller@example.net,3.0,2021-12-18,41537,True,3.0,HR,3461.4166666666665,0.7945814145639651,0.20541858543603492,0.0,1.0000009629968463,0,0.17729959287716368
141,141,2026-02-28,5284.25,1136.86,4147.39,0,Caleb,Harris,150-92-8818,michaelmontes@example.org,5.0,2022-07-01,63411,True,5.0,Operations,5284.25,0.7848587784453802,0.21514122155461984,0.0,1.0,0,0.21522282709375573
142,142,2026-02-28,7255.85,1187.7,6068.15,10,William,Williams,172-15-5352,kevin76@example.com,2.0,2025-02-02,79607,True,2.0,Engineering,6633.916666666667,0.8363113901196965,0.16368860988030348,0.0625,1.0937505495747861,0,0.0515771790493067
143,143,2026-02-28,2990.58,717.75,2272.84,0,Anna,Yates,724-78-8094,ashley29@example.org,5.0,2024-03-18,35887,True,5.0,Operations,2990.5833333333335,0.7599997324933626,0.24000361133960638,0.0,0.9999988853902526,0,0.0954056224626228
144,144,2026-02-28,6211.52,1499.72,4711.8,20,Andrea,Winters,036-47-7076,tgeorge@example.net,1.0,2026-01-20,62769,True,1.0,Sales,5230.75,0.7585582916902787,0.24144170830972128,0.125,1.1875008364001338,0,0.0
145,145,2026-02-28,5324.83,1021.71,4303.12,0,Antonio,Kelley,295-36-4687,vdelgado@example.com,3.0,2025-07-30,63898,True,3.0,HR,5324.833333333333,0.8081234518285091,0.19187654817149094,0.0,0.9999993740023162,0,0.19656780466208157
146,146,2026-02-28,6537.62,1089.35,5448.26,10,Monica,Smith,333-70-4746,klarson@example.net,5.0,2025-01-16,71727,True,5.0,Operations,5977.25,0.8333705538101022,0.1666279165812635,0.0625,1.0937504705341086,0,0.07119869892884467
147,147,2026-02-28,3453.75,772.96,2680.79,0,Larry,Stone,388-64-5987,twallace@example.org,5.0,2023-12-25,41445,True,5.0,Operations,3453.75,0.7761968874411871,0.22380311255881288,0.0,1.0,0,0.17456550344221733
148,148,2026-02-28,3349.42,530.15,2819.27,0,Victoria,Phillips,115-10-5432,montoyatammy@example.net,2.0,2023-06-02,40193,True,2.0,Engineering,3349.4166666666665,0.8417188647586746,0.15828113524132537,0.0,1.000000995198169,0,0.10642262366348132
149,149,2026-02-28,6182.33,1105.83,5076.5,10,Candice,Lambert,361-58-8894,ellischristian@example.com,2.0,2023-03-27,67829,True,2.0,Engineering,5652.416666666667,0.8211305446328487,0.1788694553671512,0.0625,1.09374987099913,0,0.09273913328857314
150,150,2026-02-28,5371.17,996.71,4374.45,0,Jill,Marshall,740-33-3734,gonzalezlisa@example.com,3.0,2023-02-01,64454,True,3.0,HR,5371.166666666667,0.8144314925798289,0.18556664562841987,0.0,1.0000006205976355,0,0.2005270805404054
151,151,2026-02-28,5313.08,1179.0,4134.09,15,Jerry,Perkins,423-26-0210,nancy66@example.org,2.0,2025-07-04,63757,True,2.0,Engineering,5313.083333333333,0.7780966972076461,0.22190518493980893,0.09375,0.9999993726179086,0,0.08368104260392806
152,152,2026-02-28,5433.0,976.38,4456.62,0,Benjamin,Monroe,768-93-0876,ebenton@example.org,5.0,2025-02-10,65196,True,5.0,Operations,5433.0,0.820287134180011,0.17971286581998897,0.0,1.0,0,0.202226185572486
153,153,2026-02-28,4149.92,857.54,3292.38,0,Roger,Mckay,084-69-4788,christopher26@example.com,5.0,2024-04-22,49799,True,5.0,Operations,4149.916666666667,0.7933598719975324,0.2066401280024675,0.0,1.0000008032289804,0,0.1973769986957411
154,154,2026-02-28,6282.17,961.92,5320.26,20,Joseph,Carroll,728-87-9522,dsmith@example.net,1.0,2022-08-08,63483,True,1.0,Sales,5290.25,0.8468825262608303,0.15311906554582252,0.125,1.1874996455744058,1,-0.01569765612383278
155,155,2026-02-28,5869.43,1171.75,4697.67,10,Cheryl,Foster,547-20-5293,kevin68@example.org,5.0,2022-03-01,64396,True,5.0,Operations,5366.333333333333,0.8003622157517851,0.199636080505262,0.0625,1.0937505435120194,0,0.11596525135290103
156,156,2026-02-28,4107.0,861.17,3245.83,0,Thomas,Miller,107-88-8712,marcbryan@example.com,3.0,2022-12-30,49284,True,3.0,HR,4107.0,0.7903165327489652,0.20968346725103482,0.0,1.0,0,0.2040685052336867
157,157,2026-02-28,7332.17,1344.9,5987.27,0,James,Smith,196-08-3584,monicadavid@example.net,4.0,2022-08-31,87986,True,4.0,Finance,7332.166666666667,0.8165754476505591,0.1834245523494409,0.0,1.00000045461778,0,0.11061345652140153
158,158,2026-02-28,5592.25,1269.95,4322.3,0,Ryan,Johnson,592-02-4274,ihaynes@example.net,1.0,2026-02-08,67107,True,1.0,Sales,5592.25,0.7729089364745854,0.22709106352541464,0.0,1.0,0,0.19422514572613547
159,159,2026-02-28,3510.83,564.05,2946.78,0,Jessica,Wilcox,270-52-0493,thomaschristopher@example.net,1.0,2021-10-11,42130,True,1.0,Sales,3510.8333333333335,0.839339985131721,0.160660014868279,0.0,0.9999990505577973,0,0.12758139673858354
160,160,2026-02-28,5820.67,916.84,4903.83,0,Brian,Taylor,740-06-1136,walter09@example.org,3.0,2024-04-24,69848,True,3.0,HR,5820.666666666667,0.842485487065922,0.15751451293407803,0.0,1.000000572672088,0,0.14247224206642278
161,161,2026-02-28,3781.58,842.61,2938.98,0,William,Williams,673-91-1308,ularson@example.com,3.0,2024-04-21,45379,True,3.0,HR,3781.5833333333335,0.777183082203735,0.22281956219358046,0.0,0.9999991185350051,0,0.18261522336041286
162,162,2026-02-28,5983.83,1194.07,4789.76,0,Susan,Wright,466-49-4211,sarahstevenson@example.org,2.0,2024-05-22,71806,True,2.0,Engineering,5983.833333333333,0.8004505475590049,0.19954945244099515,0.0,0.9999994429434866,0,0.19603720661995322
163,163,2026-02-28,6448.17,1411.12,5037.05,0,Scott,Morgan,702-01-6362,michael31@example.net,1.0,2022-02-10,77378,True,1.0,Sales,6448.166666666667,0.7811596158289872,0.21884038417101284,0.0,1.0000005169428003,0,0.16583029355007634
164,164,2026-02-28,3974.08,768.92,3205.17,0,Erin,White,280-75-8951,davidmalone@example.com,2.0,2021-11-28,47689,True,2.0,Engineering,3974.0833333333335,0.8065187414445608,0.1934837748610999,0.0,0.9999991612321499,0,0.176655211063652
165,165,2026-02-28,6204.17,1083.5,5120.67,0,Crystal,Small,839-36-2683,triciamueller@example.net,5.0,2024-03-06,74450,True,5.0,Operations,6204.166666666667,0.8253593953744014,0.17464060462559858,0.0,1.0000005372733378,0,0.15487554162136624
166,166,2026-02-28,5515.92,1279.2,4236.72,0,Kayla,Wheeler,350-34-3147,suarezjennifer@example.org,1.0,2023-05-21,66191,True,1.0,Sales,5515.916666666667,0.7680894574250533,0.2319105425749467,0.0,1.0000006043117644,0,0.18532231418193496
167,167,2026-02-28,6875.12,1279.44,5595.68,15,Daniel,Barton,550-51-6978,ajohnson@example.com,1.0,2023-01-23,72330,True,1.0,Sales,6027.5,0.813902884604196,0.186097115395804,0.09375,1.1406254666113647,0,0.05368988167117672
168,168,2026-02-28,7370.92,1173.14,6197.77,0,Regina,Cortez,359-39-4449,gwatson@example.com,4.0,2023-07-16,88451,True,4.0,Finance,7370.916666666667,0.8408407634325159,0.15915787988473626,0.0,1.000000452227787,0,0.09303656887564588
169,169,2026-02-28,4693.25,1134.51,3558.74,0,Bethany,Jones,080-82-9423,robert25@example.org,1.0,2023-02-02,56319,True,1.0,Sales,4693.25,0.7582677249240931,0.2417322750759069,0.0,1.0,0,0.16332468019548702
170,170,2026-02-28,4057.75,664.18,3393.57,0,Justin,Wilson,723-38-3713,kevin92@example.net,5.0,2024-07-11,48693,True,5.0,Operations,4057.75,0.8363181566138871,0.16368184338611297,0.0,1.0,0,0.1701507326305256
171,171,2026-02-28,3888.08,952.67,2935.41,0,Adam,Stewart,735-66-3032,pburton@example.net,2.0,2024-10-11,46657,True,2.0,Engineering,3888.0833333333335,0.7549767494495998,0.2450232505504002,0.0,0.999999142679555,0,0.14342541539090037
172,172,2026-02-28,3980.17,774.54,3205.62,0,Jerome,Torres,850-42-1158,justin79@example.org,2.0,2022-02-22,47762,True,2.0,Engineering,3980.1666666666665,0.8053977593921867,0.19459972815231508,0.0,1.0000008374858675,0,0.18540250392400104
173,173,2026-02-28,4903.58,826.32,4077.26,0,Timothy,Montoya,164-57-6944,daviskenneth@example.net,4.0,2021-04-17,58843,True,4.0,Finance,4903.583333333333,0.8314863834178294,0.1685136165821706,0.0,0.9999993202250056,0,0.18169077804556788
174,174,2026-02-28,6698.23,1573.55,5124.69,25,Andrew,White,774-43-8262,stephentaylor@example.org,5.0,2021-12-29,65117,True,5.0,Operations,5426.416666666667,0.7650812229499435,0.23492026998177132,0.15625,1.2343744337116267,1,-0.04995286578661351
175,175,2026-02-28,5596.42,963.26,4633.16,5,Daniel,White,462-33-2937,andrewcook@example.com,2.0,2024-01-25,64150,True,2.0,Engineering,5345.833333333333,0.8278792513785598,0.17212074862144014,0.03125,1.0468751363990647,0,0.10343071546156746
176,176,2026-02-28,6033.92,1501.04,4532.88,0,Lawrence,Perez,378-63-0065,joshuaclay@example.com,3.0,2021-11-11,72407,True,3.0,HR,6033.916666666667,0.7512330292745015,0.2487669707254985,0.0,1.0000005524327757,0,0.12223772440620412
177,177,2026-02-28,5251.39,1158.23,4093.15,5,Patrick,Guerrero,817-94-8965,harrisoncarla@example.org,5.0,2025-03-04,60195,True,5.0,Operations,5016.25,0.779441252696905,0.22055684304536513,0.03125,1.0468756541240967,0,0.14066599586207523
178,178,2026-02-28,6816.92,1653.27,5163.65,0,Juan,Green,706-26-9625,cmcconnell@example.org,5.0,2023-08-31,81803,True,5.0,Operations,6816.916666666667,0.7574755168023095,0.24252448319769046,0.0,1.0000004889796217,0,0.10103970360478814
179,179,2026-02-28,4669.17,784.69,3884.48,0,Allison,Mason,865-90-2524,gbullock@example.net,4.0,2023-07-13,56030,True,4.0,Finance,4669.166666666667,0.8319422938123906,0.16805770618760937,0.0,1.000000713903266,0,0.18671743111695677
180,180,2026-02-28,8400.17,1737.11,6663.06,0,Joshua,Boyd,726-32-1642,alisha44@example.org,2.0,2023-04-10,100802,True,2.0,Engineering,8400.166666666666,0.7932053756054938,0.2067946243945063,0.0,1.0000003968175235,0,0.03978192694133842
181,181,2026-02-28,6053.12,1330.12,4722.99,5,Elizabeth,Joseph,595-84-9212,russellalicia@example.org,5.0,2025-12-15,69385,True,5.0,Operations,5782.083333333333,0.7802571235990695,0.21974122436032986,0.03125,1.0468752612236074,0,0.12635711119968018
182,182,2026-02-28,3928.5,706.09,3222.41,0,Amanda,Johnson,422-48-8938,petersonjohn@example.net,2.0,2022-04-06,47142,True,2.0,Engineering,3928.5,0.8202647320860379,0.17973526791396208,0.0,1.0,0,0.18493691165000958
183,183,2026-02-28,3661.33,887.65,2773.68,0,Seth,Carter,826-69-4844,joseph86@example.net,3.0,2023-07-03,43936,True,3.0,HR,3661.3333333333335,0.7575607770946623,0.24243922290533768,0.0,0.9999990895848506,0,0.1366009596277637
184,184,2026-02-28,6916.31,1610.75,5305.56,25,Melissa,Scott,052-57-4332,jacksonmeghan@example.net,4.0,2023-01-07,67237,True,4.0,Finance,5603.083333333333,0.7671084725814777,0.2328915274185223,0.15625,1.2343757157517439,1,-0.05102209881759601
185,185,2026-02-28,4720.67,725.57,3995.1,0,Jenna,Mejia,667-91-0171,dianereed@example.org,3.0,2024-10-06,56648,True,3.0,HR,4720.666666666667,0.8462993600484676,0.15370063995153233,0.0,1.0000007061149554,0,0.15312484228731954
186,186,2026-02-28,5892.5,1235.23,4657.27,0,Justin,Carpenter,857-34-4677,christinawells@example.net,4.0,2025-07-09,70710,True,4.0,Finance,5892.5,0.7903725074246924,0.2096274925753076,0.0,1.0,0,0.2011893470515388
187,187,2026-02-28,5591.5,967.33,4624.17,0,Linda,Rice,263-14-2883,richchristopher@example.net,5.0,2024-04-01,67098,True,5.0,Operations,5591.5,0.8269999105785567,0.17300008942144326,0.0,1.0,0,0.19291106004501468
188,188,2026-02-28,4908.92,795.52,4113.39,0,Frederick,Dixon,009-74-9524,jamesmccoy@example.net,4.0,2021-08-14,58907,True,4.0,Finance,4908.916666666667,0.8379419505716126,0.16205601232042893,0.0,1.0000006790364473,0,0.18124950646187354
189,189,2026-02-28,3941.5,621.56,3319.94,0,John,Lambert,281-46-1563,michael81@example.net,1.0,2022-07-28,47298,True,1.0,Sales,3941.5,0.8423036914880122,0.15769630851198782,0.0,1.0,0,0.15505142824355783
190,190,2026-02-28,3106.42,682.26,2424.16,0,Jennifer,Snow,068-48-1398,stephen93@example.org,2.0,2024-06-21,37277,True,2.0,Engineering,3106.4166666666665,0.7803709736609987,0.21962902633900117,0.0,1.0000010730477238,0,0.15447918963331114
191,191,2026-02-28,4441.83,817.24,3624.59,0,Rhonda,Young,525-41-9361,qjimenez@example.com,2.0,2025-07-31,53302,True,2.0,Engineering,4441.833333333333,0.8160127695116652,0.18398723048833476,0.0,0.999999249559116,0,0.18989250080234282
192,192,2026-02-28,6070.42,1350.53,4719.89,0,Joshua,Hunter,520-36-5561,fischerphilip@example.com,1.0,2025-06-30,72845,True,1.0,Sales,6070.416666666667,0.7775228073181099,0.2224771926818902,0.0,1.0000005491111263,0,0.1794123605459198
193,193,2026-02-28,5267.58,824.56,4443.02,0,Andrea,Morris,890-11-0991,bentonmark@example.com,3.0,2021-03-26,63211,True,3.0,HR,5267.583333333333,0.8434651206056673,0.15653487939433286,0.0,0.999999367198747,0,0.16092298016281953
194,194,2026-02-28,3442.75,624.96,2817.79,0,Adam,Henderson,873-98-4941,hbutler@example.com,1.0,2022-02-25,41313,True,1.0,Sales,3442.75,0.8184706992956212,0.18152930070437878,0.0,1.0,0,0.16407226231522043
195,195,2026-02-28,5949.98,1419.65,4530.32,15,Diane,Wilson,525-43-4753,fedwards@example.net,5.0,2021-07-31,62597,True,5.0,Operations,5216.416666666667,0.7614008786584157,0.23859744066366612,0.09375,1.1406259085898685,0,0.05985795540324734
196,196,2026-02-28,5481.58,1159.83,4321.76,0,Angela,Brown,690-94-8707,rcampbell@example.net,5.0,2024-08-11,65779,True,5.0,Operations,5481.583333333333,0.7884150190273608,0.21158680526417564,0.0,0.999999391903191,0,0.21014292849922706
197,197,2026-02-28,3895.17,675.02,3220.15,0,Sharon,Williams,364-33-2844,rjackson@example.org,2.0,2023-03-11,46742,True,2.0,Engineering,3895.1666666666665,0.8267033274542575,0.17329667254574255,0.0,1.0000008557614137,0,0.1642864393866681
198,198,2026-02-28,5192.08,791.48,4400.6,0,Karen,Leblanc,425-45-3448,robertsandrew@example.net,5.0,2023-07-27,62305,True,5.0,Operations,5192.083333333333,0.8475601300442213,0.1524398699557788,0.0,0.9999993579969505,0,0.1442052385545568
199,199,2026-02-28,5072.75,1202.29,3870.46,0,Anthony,Rhodes,174-57-3904,ywilliams@example.org,2.0,2025-07-19,60873,True,2.0,Engineering,5072.75,0.7629904883938692,0.2370095116061308,0.0,1.0,0,0.18705005177204487
200,200,2026-02-28,3571.25,543.28,3027.97,0,David,Dominguez,112-12-5052,brightalexander@example.com,1.0,2025-02-19,42855,True,1.0,Sales,3571.25,0.847873993699685,0.152126006300315,0.0,1.0,0,0.10927155682522544
201,201,2026-02-28,5447.17,1293.54,4153.63,0,Thomas,Hall,566-99-6769,0,1.0,2024-11-04,65366,True,1.0,Sales,5447.166666666667,0.7625299008475961,0.23747009915240389,0.0,1.0000006119389284,0,0.17297275429982129
202,202,2026-02-28,5700.92,1156.68,4544.24,0,Patricia,Turner,410-92-1218,kimberlybauer@example.org,1.0,2025-08-10,68411,True,1.0,Sales,5700.916666666667,0.7971064319443177,0.20289356805568226,0.0,1.0000005847012907,0,0.19732444909991154
203,203,2026-02-28,6353.75,1549.72,4804.03,0,Adam,Russell,222-61-3542,eric62@example.com,2.0,2023-12-23,76245,True,2.0,Engineering,6353.75,0.7560936454849498,0.24390635451505016,0.0,1.0,0,0.13259029368991415
204,204,2026-02-28,7501.73,1485.25,6016.48,20,Joshua,Shepherd,070-78-8442,travisgood@example.org,1.0,2021-04-09,75807,True,1.0,Sales,6317.25,0.8020123358212039,0.1979876641787961,0.125,1.1874993074518183,0,0.00267416330873671
205,205,2026-02-28,3277.83,697.36,2580.47,0,Amber,Davila,264-88-8200,brian19@example.com,1.0,2023-07-03,39334,True,1.0,Sales,3277.8333333333335,0.7872494912792914,0.21275050872070853,0.0,0.9999989830680835,0,0.17006368437416852
206,206,2026-02-28,3827.67,908.56,2919.1,0,Stephen,Manning,516-36-8260,danielcole@example.org,3.0,2025-10-01,45932,True,3.0,HR,3827.6666666666665,0.7626310523111971,0.237366335133384,0.0,1.0000008708525647,0,0.16885069595507746
207,207,2026-02-28,5643.75,1401.95,4241.8,0,Leslie,Bradley,577-58-1492,pturner@example.com,1.0,2023-02-14,67725,True,1.0,Sales,5643.75,0.7515924695459579,0.2484075304540421,0.0,1.0,0,0.1429288302033277
208,208,2026-02-28,5642.17,1279.8,4362.37,0,Edward,Thompson,520-18-4333,rachelwest@example.org,5.0,2025-11-04,67706,True,5.0,Operations,5642.166666666667,0.7731723787124457,0.22682762128755424,0.0,1.0000005907895901,0,0.19152041794053548
209,209,2026-02-28,5643.75,1082.34,4561.41,0,Leslie,Dalton,118-61-6095,chadruiz@example.org,2.0,2024-11-05,67725,True,2.0,Engineering,5643.75,0.8082232558139535,0.1917767441860465,0.0,1.0,0,0.19977482288164855
210,210,2026-02-28,9815.83,1885.97,7929.86,0,Emily,Johnson,219-22-5919,kim04@example.org,3.0,2025-09-04,117790,True,3.0,HR,9815.833333333334,0.8078644393800626,0.1921355606199374,0.0,0.9999996604125986,1,-0.04744202290523547
211,211,2026-02-28,5713.58,1278.46,4435.12,0,Kyle,Duffy,634-94-3642,jonesnicholas@example.org,4.0,2022-04-10,68563,True,4.0,Finance,5713.583333333333,0.776241865870435,0.22375813412956502,0.0,0.9999994165949565,0,0.19124837957885577
212,212,2026-02-28,6419.42,1116.19,5303.22,0,William,Vaughn,101-81-6612,carpenterryan@example.org,2.0,2023-02-06,77033,True,2.0,Engineering,6419.416666666667,0.8261213629891797,0.17387707923768814,0.0,1.0000005192579804,0,0.14453600093413366
213,213,2026-02-28,6192.5,997.29,5195.21,0,Carla,White,294-69-0780,parkertina@example.com,5.0,2023-02-14,74310,True,5.0,Operations,6192.5,0.8389519580137262,0.1610480419862737,0.0,1.0,0,0.14735529924889296
214,214,2026-02-28,6086.71,1093.36,4993.35,5,Jose,Lyons,199-98-3218,barbara16@example.org,2.0,2021-06-25,69770,True,2.0,Engineering,5814.166666666667,0.820369296385075,0.17963070361492495,0.03125,1.0468757345563995,0,0.09443353875479527
215,215,2026-02-28,4605.83,798.47,3807.36,0,Marc,Gibbs,848-42-7541,wolfeamy@example.org,5.0,2025-07-14,55270,True,5.0,Operations,4605.833333333333,0.8266392810850596,0.17336071891494043,0.0,0.9999992762800797,0,0.18336066509285753
216,216,2026-02-28,5948.67,917.34,5031.33,0,Samantha,Arnold,204-04-2376,jcastillo@example.net,5.0,2025-05-23,71384,True,5.0,Operations,5948.666666666667,0.8457907397788077,0.1542092602211923,0.0,1.0000005603496582,0,0.13084183223405177
217,217,2026-02-28,4033.92,612.3,3421.62,0,Jonathan,Lyons,493-63-4340,djenkins@example.org,4.0,2021-07-20,48407,True,4.0,Finance,4033.9166666666665,0.8482121608757734,0.15178783912422655,0.0,1.000000826326771,0,0.12153355524716347
218,218,2026-02-28,4703.92,1170.2,3533.71,0,Deborah,Hunter,428-55-3252,econner@example.org,2.0,2023-06-18,56447,True,2.0,Engineering,4703.916666666667,0.7512266365074236,0.24877123760608175,0.0,1.0000007086293337,0,0.14442405068682856
219,219,2026-02-28,4393.25,846.92,3546.33,0,Adam,Richardson,766-05-2771,sherry47@example.net,4.0,2022-11-19,52719,True,4.0,Finance,4393.25,0.8072224435213111,0.19277755647868888,0.0,1.0,0,0.2007918800231226
